experiment,file,rows,seed,max_epoch,n_epoch_points,max_iter,n_iter_points
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed2021.csv,2842,2021.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed42.csv,2842,42.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed456.csv,2842,456.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start4_seed789.csv,2842,789.0,,,2841.0,2842.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed1011.csv,361,1011.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed1213.csv,361,1213.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed123.csv,361,123.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed1415.csv,361,1415.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed1617.csv,361,1617.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed1819.csv,361,1819.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed2021.csv,361,2021.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed42.csv,361,42.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed456.csv,361,456.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start5_seed789.csv,361,789.0,,,360.0,361.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed1011.csv,4432,1011.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed1213.csv,4432,1213.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed123.csv,4432,123.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed1415.csv,4432,1415.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed1617.csv,4432,1617.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed1819.csv,4432,1819.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed2021.csv,4432,2021.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed42.csv,4432,42.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed456.csv,4432,456.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start6_seed789.csv,4432,789.0,,,17724.0,4432.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed1011.csv,1,1011.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed1213.csv,1,1213.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed123.csv,1,123.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed1415.csv,1,1415.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed1617.csv,1,1617.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed1819.csv,1,1819.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed2021.csv,1,2021.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed42.csv,1,42.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed456.csv,1,456.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start7_seed789.csv,1,789.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start8_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed1011.csv,317,1011.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed1213.csv,317,1213.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed123.csv,317,123.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed1415.csv,317,1415.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed1617.csv,317,1617.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed1819.csv,317,1819.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed2021.csv,317,2021.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed42.csv,317,42.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed456.csv,317,456.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_Adam_start9_seed789.csv,317,789.0,,,316.0,317.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start0_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start1_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start2_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start3_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start4_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start5_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start6_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1011.csv,1,1011.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1213.csv,1,1213.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed123.csv,1,123.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1415.csv,1,1415.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1617.csv,1,1617.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed1819.csv,1,1819.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed2021.csv,1,2021.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed42.csv,1,42.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed456.csv,1,456.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start7_seed789.csv,1,789.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start8_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_Adam_start9_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start0_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start1_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start2_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start3_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start4_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start5_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed42.csv,4001,42.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed456.csv,4001,456.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start6_seed789.csv,4001,789.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1011.csv,1,1011.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1213.csv,1,1213.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed123.csv,1,123.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1415.csv,1,1415.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1617.csv,1,1617.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed1819.csv,1,1819.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed2021.csv,1,2021.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed42.csv,1,42.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed456.csv,1,456.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start7_seed789.csv,1,789.0,,,0.0,1.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1011.csv,4001,1011.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1213.csv,4001,1213.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed123.csv,4001,123.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1415.csv,4001,1415.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1617.csv,4001,1617.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed1819.csv,4001,1819.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed2021.csv,4001,2021.0,,,19999.0,4001.0
robustness,robustness/Robustness_Rosenbrock_SAM_SGD_start8_seed42.csv,4001,42.0,,,19999.0,4001.0
